Issue Time,Valid From,Valid To,Warning Colour,Warning Element,Warning Text,Clare,Cork,Kerry,Limerick,Tipperary,Waterford,Carlow,Dublin,Kildare,Kilkenny,Laois,Longford,Louth,Meath,Offaly,Westmeath,Wexford,Wicklow,Cavan,Donegal,Monaghan,Galway,Leitrim,Mayo,Roscommon,Sligo,warning_phenomenon,warning_severity,weather_type,Duration_hours,date,region,counties_in_region,weather_event_density,county_weight,affected_counties_count,affected_counties_proportion
2024-08-11 16:38:00+00:00,2024-08-11 16:38:00+00:00,2024-08-11 21:00:00+00:00,Yellow,Thunderstorm,Scattered thunderstorms this evening.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thunder,Yellow,Thunder warning,4.366666666666666,2024-08-11,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-08-11 18:21:00+00:00,2024-08-11 18:21:00+00:00,2024-08-11 21:00:00+00:00,Yellow,Thunderstorm,Scattered thunderstorms this evening.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thunder,Yellow,Thunder warning,2.65,2024-08-11,HSE Dublin and South East,7,1,0.14285714285714285,0,0.0
2024-09-25 17:25:00+00:00,2024-09-26 12:00:00+00:00,2024-09-26 20:00:00+00:00,Yellow,Rainfall,"Rain, heavy at times, coupled with gusty winds, strongest near the coasts and on higher ground. Potential impacts:    • Spot flooding      •Traffic delays and/or disruption",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,8.0,2024-09-26,HSE South West,2,1,0.5,0,0.0
2024-09-25 17:25:00+00:00,2024-09-26 12:00:00+00:00,2024-09-26 20:00:00+00:00,Yellow,Rainfall,"Rain, heavy at times, coupled with gusty winds, strongest near the coasts and on higher ground. Potential impacts:    • Spot flooding      •Traffic delays and/or disruption",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,8.0,2024-09-26,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-09-26 08:22:00+00:00,2024-09-26 09:00:00+00:00,2024-09-26 20:00:00+00:00,Yellow,Rainfall,"Rain, heavy at times, coupled with gusty winds, strongest near the coasts and on higher ground. Potential impacts:    • Spot flooding      •Traffic delays and/or disruption",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,11.0,2024-09-26,HSE Dublin and North East,5,1,0.2,0,0.0
2024-09-26 08:22:00+00:00,2024-09-26 09:00:00+00:00,2024-09-26 20:00:00+00:00,Yellow,Rainfall,"Rain, heavy at times, coupled with gusty winds, strongest near the coasts and on higher ground. Potential impacts:    • Spot flooding      •Traffic delays and/or disruption",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,11.0,2024-09-26,HSE Dublin and Midlands,7,1,0.14285714285714285,0,0.0
2024-09-26 08:22:00+00:00,2024-09-26 09:00:00+00:00,2024-09-26 20:00:00+00:00,Yellow,Rainfall,"Rain, heavy at times, coupled with gusty winds, strongest near the coasts and on higher ground. Potential impacts:    • Spot flooding      •Traffic delays and/or disruption",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,11.0,2024-09-26,HSE Dublin and South East,7,1,0.14285714285714285,0,0.0
2024-09-26 08:22:00+00:00,2024-09-26 09:00:00+00:00,2024-09-26 20:00:00+00:00,Yellow,Rainfall,"Rain, heavy at times, coupled with gusty winds, strongest near the coasts and on higher ground. Potential impacts:    • Spot flooding      •Traffic delays and/or disruption",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,11.0,2024-09-26,HSE Mid West,3,1,0.3333333333333333,0,0.0
2024-08-24 20:12:00+00:00,2024-08-25 06:00:00+00:00,2024-08-25 15:00:00+00:00,Yellow,Rainfall,Rain will be heavy and persistent at times,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,9.0,2024-08-25,HSE Dublin and Midlands,7,1,0.14285714285714285,0,0.0
2024-08-24 20:12:00+00:00,2024-08-25 06:00:00+00:00,2024-08-25 15:00:00+00:00,Yellow,Rainfall,Rain will be heavy and persistent at times,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,9.0,2024-08-25,HSE Dublin and South East,7,1,0.14285714285714285,0,0.0
2024-08-24 20:12:00+00:00,2024-08-25 06:00:00+00:00,2024-08-25 15:00:00+00:00,Yellow,Rainfall,Rain will be heavy and persistent at times,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,9.0,2024-08-25,HSE Mid West,3,1,0.3333333333333333,0,0.0
2024-08-24 20:12:00+00:00,2024-08-25 06:00:00+00:00,2024-08-25 15:00:00+00:00,Yellow,Rainfall,Rain will be heavy and persistent at times,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,9.0,2024-08-25,HSE South West,2,1,0.5,0,0.0
2024-08-24 20:12:00+00:00,2024-08-25 06:00:00+00:00,2024-08-25 15:00:00+00:00,Yellow,Rainfall,Rain will be heavy and persistent at times,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,9.0,2024-08-25,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-08-25 10:27:00+00:00,2024-08-26 15:00:00+00:00,2024-08-27 10:00:00+00:00,Yellow,Rainfall,Heavy and persistent rain at times.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,19.0,2024-08-26,HSE Dublin and North East,5,1,0.2,0,0.0
2024-08-25 10:27:00+00:00,2024-08-26 15:00:00+00:00,2024-08-27 10:00:00+00:00,Yellow,Rainfall,Heavy and persistent rain at times.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,19.0,2024-08-26,HSE Dublin and Midlands,7,1,0.14285714285714285,0,0.0
2024-08-25 10:27:00+00:00,2024-08-26 15:00:00+00:00,2024-08-27 10:00:00+00:00,Yellow,Rainfall,Heavy and persistent rain at times.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,19.0,2024-08-26,HSE Dublin and South East,7,1,0.14285714285714285,0,0.0
2024-08-25 10:27:00+00:00,2024-08-26 15:00:00+00:00,2024-08-27 10:00:00+00:00,Yellow,Rainfall,Heavy and persistent rain at times.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,19.0,2024-08-26,HSE Mid West,3,1,0.3333333333333333,0,0.0
2024-08-25 10:27:00+00:00,2024-08-26 15:00:00+00:00,2024-08-27 10:00:00+00:00,Yellow,Rainfall,Heavy and persistent rain at times.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,19.0,2024-08-26,HSE South West,2,1,0.5,0,0.0
2024-08-25 10:27:00+00:00,2024-08-26 15:00:00+00:00,2024-08-27 10:00:00+00:00,Yellow,Rainfall,Heavy and persistent rain at times.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,19.0,2024-08-26,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-11-22 13:32:00+00:00,2024-11-23 17:00:00+00:00,2024-11-24 02:00:00+00:00,Yellow,Wind,Storm Bert: Very strong and gusty south to southwest winds.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wind,Yellow,Wind warning,9.0,2024-11-23,HSE Dublin and South East,7,1,0.14285714285714285,0,0.0
2024-11-22 13:32:00+00:00,2024-11-23 17:00:00+00:00,2024-11-24 02:00:00+00:00,Yellow,Wind,Storm Bert: Very strong and gusty south to southwest winds.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wind,Yellow,Wind warning,9.0,2024-11-23,HSE Mid West,3,1,0.3333333333333333,0,0.0
2024-11-22 13:32:00+00:00,2024-11-23 17:00:00+00:00,2024-11-24 02:00:00+00:00,Yellow,Wind,Storm Bert: Very strong and gusty south to southwest winds.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wind,Yellow,Wind warning,9.0,2024-11-23,HSE South West,2,1,0.5,0,0.0
2024-11-22 13:32:00+00:00,2024-11-23 17:00:00+00:00,2024-11-24 02:00:00+00:00,Yellow,Wind,Storm Bert: Very strong and gusty south to southwest winds.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wind,Yellow,Wind warning,9.0,2024-11-23,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-11-23 08:47:00+00:00,2024-11-24 08:00:00+00:00,2024-11-25 05:00:00+00:00,Yellow,Wind,"Storm Bert: Strong to gale force and very gusty south to southwest winds, veering westerly on Sunday night.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wind,Yellow,Wind warning,21.0,2024-11-24,HSE Dublin and North East,5,1,0.2,0,0.0
2024-11-23 08:47:00+00:00,2024-11-24 08:00:00+00:00,2024-11-25 05:00:00+00:00,Yellow,Wind,"Storm Bert: Strong to gale force and very gusty south to southwest winds, veering westerly on Sunday night.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wind,Yellow,Wind warning,21.0,2024-11-24,HSE Dublin and Midlands,7,1,0.14285714285714285,0,0.0
2024-11-23 08:47:00+00:00,2024-11-24 08:00:00+00:00,2024-11-25 05:00:00+00:00,Yellow,Wind,"Storm Bert: Strong to gale force and very gusty south to southwest winds, veering westerly on Sunday night.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wind,Yellow,Wind warning,21.0,2024-11-24,HSE Dublin and South East,7,1,0.14285714285714285,0,0.0
2024-11-23 08:47:00+00:00,2024-11-24 08:00:00+00:00,2024-11-25 05:00:00+00:00,Yellow,Wind,"Storm Bert: Strong to gale force and very gusty south to southwest winds, veering westerly on Sunday night.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wind,Yellow,Wind warning,21.0,2024-11-24,HSE Mid West,3,1,0.3333333333333333,0,0.0
2024-11-23 08:47:00+00:00,2024-11-24 08:00:00+00:00,2024-11-25 05:00:00+00:00,Yellow,Wind,"Storm Bert: Strong to gale force and very gusty south to southwest winds, veering westerly on Sunday night.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wind,Yellow,Wind warning,21.0,2024-11-24,HSE South West,2,1,0.5,0,0.0
2024-11-23 08:47:00+00:00,2024-11-24 08:00:00+00:00,2024-11-25 05:00:00+00:00,Yellow,Wind,"Storm Bert: Strong to gale force and very gusty south to southwest winds, veering westerly on Sunday night.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wind,Yellow,Wind warning,21.0,2024-11-24,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-10-26 09:21:00+00:00,2024-10-27 14:00:00+00:00,2024-10-27 22:00:00+00:00,Yellow,Rainfall,Persistent and at times heavy rain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,8.0,2024-10-27,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-11-27 11:52:00+00:00,2024-11-27 16:00:00+00:00,2024-11-28 06:00:00+00:00,Yellow,Fog,"Patches of fog and freezing fog, thickening this evening and tonight.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fog,Yellow,Fog warning,14.0,2024-11-27,HSE Dublin and North East,5,1,0.2,0,0.0
2024-11-27 11:52:00+00:00,2024-11-27 16:00:00+00:00,2024-11-28 06:00:00+00:00,Yellow,Fog,"Patches of fog and freezing fog, thickening this evening and tonight.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fog,Yellow,Fog warning,14.0,2024-11-27,HSE Dublin and Midlands,7,1,0.14285714285714285,0,0.0
2024-11-27 11:52:00+00:00,2024-11-27 16:00:00+00:00,2024-11-28 06:00:00+00:00,Yellow,Fog,"Patches of fog and freezing fog, thickening this evening and tonight.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fog,Yellow,Fog warning,14.0,2024-11-27,HSE Dublin and South East,7,1,0.14285714285714285,0,0.0
2024-11-27 11:52:00+00:00,2024-11-27 16:00:00+00:00,2024-11-28 06:00:00+00:00,Yellow,Fog,"Patches of fog and freezing fog, thickening this evening and tonight.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fog,Yellow,Fog warning,14.0,2024-11-27,HSE Mid West,3,1,0.3333333333333333,0,0.0
2024-11-27 11:52:00+00:00,2024-11-27 16:00:00+00:00,2024-11-28 06:00:00+00:00,Yellow,Fog,"Patches of fog and freezing fog, thickening this evening and tonight.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fog,Yellow,Fog warning,14.0,2024-11-27,HSE South West,2,1,0.5,0,0.0
2024-11-27 11:52:00+00:00,2024-11-27 16:00:00+00:00,2024-11-28 06:00:00+00:00,Yellow,Fog,"Patches of fog and freezing fog, thickening this evening and tonight.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fog,Yellow,Fog warning,14.0,2024-11-27,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-11-18 13:45:00+00:00,2024-11-20 20:00:00+00:00,2024-11-22 12:00:00+00:00,Yellow,Low Temperature/Ice,"Very cold with widespread frost, icy stretches and lying snow persisting today, tonight and tomorrow.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Temperature_Ice,Yellow,Low-Temperature_Ice warning,40.0,2024-11-20,HSE Dublin and North East,5,1,0.2,0,0.0
2024-11-18 13:45:00+00:00,2024-11-20 20:00:00+00:00,2024-11-22 12:00:00+00:00,Yellow,Low Temperature/Ice,"Very cold with widespread frost, icy stretches and lying snow persisting today, tonight and tomorrow.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Temperature_Ice,Yellow,Low-Temperature_Ice warning,40.0,2024-11-20,HSE Dublin and Midlands,7,1,0.14285714285714285,0,0.0
2024-11-18 13:45:00+00:00,2024-11-20 20:00:00+00:00,2024-11-22 12:00:00+00:00,Yellow,Low Temperature/Ice,"Very cold with widespread frost, icy stretches and lying snow persisting today, tonight and tomorrow.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Temperature_Ice,Yellow,Low-Temperature_Ice warning,40.0,2024-11-20,HSE Dublin and South East,7,1,0.14285714285714285,0,0.0
2024-11-18 13:45:00+00:00,2024-11-20 20:00:00+00:00,2024-11-22 12:00:00+00:00,Yellow,Low Temperature/Ice,"Very cold with widespread frost, icy stretches and lying snow persisting today, tonight and tomorrow.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Temperature_Ice,Yellow,Low-Temperature_Ice warning,40.0,2024-11-20,HSE Mid West,3,1,0.3333333333333333,0,0.0
2024-11-18 13:45:00+00:00,2024-11-20 20:00:00+00:00,2024-11-22 12:00:00+00:00,Yellow,Low Temperature/Ice,"Very cold with widespread frost, icy stretches and lying snow persisting today, tonight and tomorrow.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Temperature_Ice,Yellow,Low-Temperature_Ice warning,40.0,2024-11-20,HSE South West,2,1,0.5,0,0.0
2024-11-18 13:45:00+00:00,2024-11-20 20:00:00+00:00,2024-11-22 12:00:00+00:00,Yellow,Low Temperature/Ice,"Very cold with widespread frost, icy stretches and lying snow persisting today, tonight and tomorrow.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Temperature_Ice,Yellow,Low-Temperature_Ice warning,40.0,2024-11-20,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-11-21 10:46:00+00:00,2024-11-22 22:00:00+00:00,2024-11-23 12:00:00+00:00,Yellow,Wind,Storm Bert: Very strong southeast to south winds coupled with heavy rain.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wind,Yellow,Wind warning,14.0,2024-11-22,HSE Dublin and North East,5,1,0.2,0,0.0
2024-11-21 10:46:00+00:00,2024-11-22 22:00:00+00:00,2024-11-23 12:00:00+00:00,Yellow,Wind,Storm Bert: Very strong southeast to south winds coupled with heavy rain.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wind,Yellow,Wind warning,14.0,2024-11-22,HSE Dublin and Midlands,7,1,0.14285714285714285,0,0.0
2024-11-21 10:46:00+00:00,2024-11-22 22:00:00+00:00,2024-11-23 12:00:00+00:00,Yellow,Wind,Storm Bert: Very strong southeast to south winds coupled with heavy rain.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wind,Yellow,Wind warning,14.0,2024-11-22,HSE Dublin and South East,7,1,0.14285714285714285,0,0.0
2024-11-21 10:46:00+00:00,2024-11-22 22:00:00+00:00,2024-11-23 12:00:00+00:00,Yellow,Wind,Storm Bert: Very strong southeast to south winds coupled with heavy rain.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wind,Yellow,Wind warning,14.0,2024-11-22,HSE Mid West,3,1,0.3333333333333333,0,0.0
2024-11-22 13:32:00+00:00,2024-11-23 17:00:00+00:00,2024-11-24 02:00:00+00:00,Yellow,Wind,Storm Bert: Very strong and gusty south to southwest winds.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wind,Yellow,Wind warning,9.0,2024-11-23,HSE Dublin and Midlands,7,1,0.14285714285714285,0,0.0
2024-11-21 10:46:00+00:00,2024-11-22 22:00:00+00:00,2024-11-23 12:00:00+00:00,Yellow,Wind,Storm Bert: Very strong southeast to south winds coupled with heavy rain.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wind,Yellow,Wind warning,14.0,2024-11-22,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-11-22 11:57:00+00:00,2024-11-23 00:00:00+00:00,2024-11-23 12:00:00+00:00,Yellow,Snow/Ice,"Snow transitioning to rain, coupled with strong southeast to south winds.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,12.0,2024-11-23,HSE Dublin and North East,5,1,0.2,0,0.0
2024-11-22 11:57:00+00:00,2024-11-23 00:00:00+00:00,2024-11-23 12:00:00+00:00,Yellow,Snow/Ice,"Snow transitioning to rain, coupled with strong southeast to south winds.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,12.0,2024-11-23,HSE Dublin and Midlands,7,1,0.14285714285714285,0,0.0
2024-11-22 11:57:00+00:00,2024-11-23 00:00:00+00:00,2024-11-23 12:00:00+00:00,Yellow,Snow/Ice,"Snow transitioning to rain, coupled with strong southeast to south winds.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,12.0,2024-11-23,HSE Dublin and South East,7,1,0.14285714285714285,0,0.0
2024-11-22 11:57:00+00:00,2024-11-23 00:00:00+00:00,2024-11-23 12:00:00+00:00,Yellow,Snow/Ice,"Snow transitioning to rain, coupled with strong southeast to south winds.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,12.0,2024-11-23,HSE Mid West,3,1,0.3333333333333333,0,0.0
2024-11-22 11:57:00+00:00,2024-11-23 00:00:00+00:00,2024-11-23 12:00:00+00:00,Yellow,Snow/Ice,"Snow transitioning to rain, coupled with strong southeast to south winds.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,12.0,2024-11-23,HSE South West,2,1,0.5,0,0.0
2024-11-22 11:57:00+00:00,2024-11-23 00:00:00+00:00,2024-11-23 12:00:00+00:00,Yellow,Snow/Ice,"Snow transitioning to rain, coupled with strong southeast to south winds.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,12.0,2024-11-23,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-11-22 13:32:00+00:00,2024-11-23 17:00:00+00:00,2024-11-24 02:00:00+00:00,Yellow,Wind,Storm Bert: Very strong and gusty south to southwest winds.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wind,Yellow,Wind warning,9.0,2024-11-23,HSE Dublin and North East,5,1,0.2,0,0.0
2024-11-21 10:46:00+00:00,2024-11-22 22:00:00+00:00,2024-11-23 12:00:00+00:00,Yellow,Wind,Storm Bert: Very strong southeast to south winds coupled with heavy rain.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wind,Yellow,Wind warning,14.0,2024-11-22,HSE South West,2,1,0.5,0,0.0
2024-01-14 11:38:00+00:00,2024-01-15 18:00:00+00:00,2024-01-16 11:00:00+00:00,Yellow,Snow/Ice,Scattered wintry showers will give way to more widespread sleet or snow for a time overnight with the potential for small accumulations.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,17.0,2024-01-15,HSE Dublin and North East,5,1,0.2,0,0.0
2024-01-14 11:38:00+00:00,2024-01-15 18:00:00+00:00,2024-01-16 11:00:00+00:00,Yellow,Snow/Ice,Scattered wintry showers will give way to more widespread sleet or snow for a time overnight with the potential for small accumulations.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,17.0,2024-01-15,HSE Dublin and Midlands,7,1,0.14285714285714285,0,0.0
2024-01-14 11:38:00+00:00,2024-01-15 18:00:00+00:00,2024-01-16 11:00:00+00:00,Yellow,Snow/Ice,Scattered wintry showers will give way to more widespread sleet or snow for a time overnight with the potential for small accumulations.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,17.0,2024-01-15,HSE Dublin and South East,7,1,0.14285714285714285,0,0.0
2024-01-14 11:38:00+00:00,2024-01-15 18:00:00+00:00,2024-01-16 11:00:00+00:00,Yellow,Snow/Ice,Scattered wintry showers will give way to more widespread sleet or snow for a time overnight with the potential for small accumulations.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,17.0,2024-01-15,HSE Mid West,3,1,0.3333333333333333,0,0.0
2024-01-14 11:38:00+00:00,2024-01-15 18:00:00+00:00,2024-01-16 11:00:00+00:00,Yellow,Snow/Ice,Scattered wintry showers will give way to more widespread sleet or snow for a time overnight with the potential for small accumulations.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,17.0,2024-01-15,HSE South West,2,1,0.5,0,0.0
2024-01-14 11:38:00+00:00,2024-01-15 18:00:00+00:00,2024-01-16 11:00:00+00:00,Yellow,Snow/Ice,Scattered wintry showers will give way to more widespread sleet or snow for a time overnight with the potential for small accumulations.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,17.0,2024-01-15,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-01-15 09:43:00+00:00,2024-01-16 00:00:00+00:00,2024-01-16 11:00:00+00:00,Yellow,Snow/Ice,Overnight and on Tuesday morning - outbreaks of sleet and snow with small accumulations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,11.0,2024-01-16,HSE Dublin and North East,5,1,0.2,0,0.0
2024-01-15 09:43:00+00:00,2024-01-16 00:00:00+00:00,2024-01-16 11:00:00+00:00,Yellow,Snow/Ice,Overnight and on Tuesday morning - outbreaks of sleet and snow with small accumulations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,11.0,2024-01-16,HSE Dublin and Midlands,7,1,0.14285714285714285,0,0.0
2024-01-15 09:43:00+00:00,2024-01-16 00:00:00+00:00,2024-01-16 11:00:00+00:00,Yellow,Snow/Ice,Overnight and on Tuesday morning - outbreaks of sleet and snow with small accumulations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,11.0,2024-01-16,HSE Dublin and South East,7,1,0.14285714285714285,0,0.0
2024-01-15 09:43:00+00:00,2024-01-16 00:00:00+00:00,2024-01-16 11:00:00+00:00,Yellow,Snow/Ice,Overnight and on Tuesday morning - outbreaks of sleet and snow with small accumulations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,11.0,2024-01-16,HSE Mid West,3,1,0.3333333333333333,0,0.0
2024-01-15 09:43:00+00:00,2024-01-16 00:00:00+00:00,2024-01-16 11:00:00+00:00,Yellow,Snow/Ice,Overnight and on Tuesday morning - outbreaks of sleet and snow with small accumulations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,11.0,2024-01-16,HSE South West,2,1,0.5,0,0.0
